VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,pickup_dt
2,2025-02-05 07:59:46,2025-02-05 08:35:17,1.0,8.06,1.0,N,138,170,1,38.0,5.0,0.5,10.94,6.94,1.0,67.38,2.5,1.75,0.75,2025-02-05 07:59:46
1,2025-02-05 21:39:10,2025-02-05 22:19:07,2.0,16.9,1.0,N,162,132,2,69.5,4.25,0.5,0.0,6.94,1.0,82.19,2.5,0.0,0.75,2025-02-05 21:39:10
2,2025-02-05 15:33:18,2025-02-05 15:55:15,1.0,8.98,1.0,N,138,148,1,36.6,5.0,0.5,9.27,0.0,1.0,57.37,2.5,1.75,0.75,2025-02-05 15:33:18
1,2025-02-05 12:04:54,2025-02-05 12:46:43,1.0,12.1,1.0,N,138,68,1,52.7,10.0,0.5,12.85,0.0,1.0,77.05,2.5,1.75,0.75,2025-02-05 12:04:54
2,2025-02-05 11:16:39,2025-02-05 11:36:23,1.0,9.17,1.0,N,138,107,1,36.6,5.0,0.5,5.0,6.94,1.0,60.04,2.5,1.75,0.75,2025-02-05 11:16:39
2,2025-02-05 15:34:41,2025-02-05 16:04:36,2.0,8.65,5.0,N,83,132,2,84.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,2025-02-05 15:34:41
2,2025-02-05 11:59:11,2025-02-05 12:18:03,1.0,9.6,1.0,N,138,243,2,39.4,0.0,0.5,0.0,6.94,1.0,47.84,0.0,0.0,0.0,2025-02-05 11:59:11
2,2025-02-05 13:19:58,2025-02-05 13:31:08,1.0,7.12,5.0,N,145,138,2,55.0,5.0,0.0,0.0,6.94,1.0,67.94,0.0,0.0,0.0,2025-02-05 13:19:58
2,2025-02-05 17:00:46,2025-02-05 17:27:40,1.0,9.89,1.0,N,229,138,2,39.4,7.5,0.5,0.0,6.94,1.0,58.59,2.5,0.0,0.75,2025-02-05 17:00:46
2,2025-02-05 18:05:46,2025-02-05 18:39:23,1.0,9.54,5.0,N,138,79,1,65.0,5.0,0.0,5.0,0.0,1.0,81.0,2.5,1.75,0.75,2025-02-05 18:05:46
1,2025-02-05 16:20:04,2025-02-05 17:03:33,1.0,7.6,1.0,N,230,138,1,42.9,10.75,0.5,11.05,0.0,1.0,66.2,2.5,0.0,0.75,2025-02-05 16:20:04
2,2025-02-05 13:30:00,2025-02-05 14:21:32,1.0,18.24,2.0,N,132,90,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-05 13:30:00
2,2025-02-05 10:22:04,2025-02-05 10:47:19,1.0,8.48,1.0,N,138,170,1,36.6,5.0,0.5,8.26,6.94,1.0,63.3,2.5,1.75,0.75,2025-02-05 10:22:04
2,2025-02-05 04:52:23,2025-02-05 05:29:28,1.0,18.77,1.0,N,70,138,1,73.0,6.0,0.5,24.22,13.88,1.0,121.1,2.5,0.0,0.0,2025-02-05 04:52:23
2,2025-02-05 13:12:22,2025-02-05 14:15:18,1.0,21.41,2.0,N,239,132,1,70.0,0.0,0.5,16.19,6.94,1.0,97.13,2.5,0.0,0.0,2025-02-05 13:12:22
1,2025-02-05 12:48:07,2025-02-05 13:35:18,1.0,17.2,2.0,N,162,132,1,70.0,3.25,0.5,16.35,6.94,1.0,98.04,2.5,0.0,0.75,2025-02-05 12:48:07
2,2025-02-05 08:01:03,2025-02-05 08:31:42,1.0,11.59,1.0,N,186,138,1,47.8,5.0,0.5,12.9,6.94,1.0,77.39,2.5,0.0,0.75,2025-02-05 08:01:03
1,2025-02-05 23:36:42,2025-02-05 23:52:17,1.0,8.5,1.0,N,138,263,1,33.1,10.25,0.5,12.95,6.94,1.0,64.74,2.5,1.75,0.0,2025-02-05 23:36:42
1,2025-02-05 22:54:31,2025-02-05 23:12:43,1.0,10.5,1.0,N,138,66,1,40.8,7.75,0.5,10.0,0.0,1.0,60.05,0.0,1.75,0.0,2025-02-05 22:54:31
2,2025-02-05 16:28:48,2025-02-05 17:39:20,,0.0,,,90,132,0,78.4,0.0,0.5,9.01,6.94,1.0,99.1,,,0.75,2025-02-05 16:28:48
2,2025-02-05 12:11:17,2025-02-05 12:26:12,1.0,9.09,1.0,N,170,138,1,35.2,5.0,0.5,12.97,6.94,1.0,64.86,2.5,0.0,0.75,2025-02-05 12:11:17
2,2025-02-05 17:50:42,2025-02-05 18:53:23,2.0,20.17,2.0,N,164,132,1,70.0,5.0,0.5,1.0,6.94,1.0,87.69,2.5,0.0,0.75,2025-02-05 17:50:42
2,2025-02-05 07:34:06,2025-02-05 07:45:57,1.0,5.53,1.0,N,132,219,1,22.6,0.0,0.5,6.46,0.0,1.0,32.31,0.0,1.75,0.0,2025-02-05 07:34:06
1,2025-02-05 11:37:27,2025-02-05 12:06:21,1.0,17.5,1.0,N,48,138,1,65.3,8.25,0.5,20.5,6.94,1.0,102.49,2.5,0.0,0.75,2025-02-05 11:37:27
2,2025-02-05 14:04:30,2025-02-05 14:30:41,1.0,8.87,1.0,N,138,161,1,39.4,5.0,0.5,12.07,11.19,1.0,74.16,2.5,1.75,0.75,2025-02-05 14:04:30
2,2025-02-05 23:41:01,2025-02-06 00:27:45,1.0,17.55,1.0,N,132,17,1,77.9,1.0,0.5,5.0,0.0,1.0,90.4,2.5,1.75,0.75,2025-02-05 23:41:01
2,2025-02-05 21:24:43,2025-02-05 21:46:32,1.0,15.2,1.0,N,138,151,1,56.2,6.0,0.5,14.98,6.94,1.0,89.87,2.5,1.75,0.0,2025-02-05 21:24:43
2,2025-02-05 23:12:54,2025-02-05 23:35:21,1.0,12.26,1.0,N,138,231,1,48.5,6.0,0.5,6.0,0.0,1.0,67.0,2.5,1.75,0.75,2025-02-05 23:12:54
2,2025-02-05 06:35:23,2025-02-05 06:58:52,1.0,10.67,1.0,N,132,138,1,42.2,5.0,0.5,9.74,0.0,1.0,60.19,0.0,1.75,0.0,2025-02-05 06:35:23
2,2025-02-05 16:23:32,2025-02-05 16:59:08,1.0,9.58,1.0,N,48,138,1,44.3,7.5,0.5,11.31,0.0,1.0,67.86,2.5,0.0,0.75,2025-02-05 16:23:32
1,2025-02-05 09:26:44,2025-02-05 09:51:37,1.0,9.7,1.0,N,138,162,1,37.3,10.0,0.5,11.15,6.94,1.0,66.89,2.5,1.75,0.75,2025-02-05 09:26:44
2,2025-02-05 21:19:27,2025-02-05 21:46:34,1.0,11.09,1.0,N,138,25,1,45.7,6.0,0.5,10.64,0.0,1.0,65.59,0.0,1.75,0.0,2025-02-05 21:19:27
2,2025-02-05 18:03:25,2025-02-05 18:50:52,1.0,17.98,2.0,N,132,162,1,70.0,5.0,0.5,17.34,6.94,1.0,105.78,2.5,1.75,0.75,2025-02-05 18:03:25
2,2025-02-05 17:51:21,2025-02-05 18:16:00,1.0,9.3,1.0,N,138,229,1,38.0,7.5,0.5,5.89,6.94,1.0,64.83,2.5,1.75,0.75,2025-02-05 17:51:21
2,2025-02-05 19:44:15,2025-02-05 20:13:36,1.0,10.82,1.0,N,138,49,1,47.1,7.5,0.5,2.0,0.0,1.0,59.85,0.0,1.75,0.0,2025-02-05 19:44:15
2,2025-02-05 16:58:51,2025-02-05 16:58:59,1.0,0.0,5.0,N,132,132,1,93.0,0.0,0.0,10.0,0.0,1.0,105.75,0.0,1.75,0.0,2025-02-05 16:58:51
2,2025-02-05 18:56:09,2025-02-05 19:40:49,1.0,18.3,1.0,N,132,25,2,71.6,2.5,0.5,0.0,0.0,1.0,77.35,0.0,1.75,0.0,2025-02-05 18:56:09
2,2025-02-05 22:14:38,2025-02-05 22:54:25,1.0,27.32,1.0,N,132,181,1,101.0,1.0,0.5,15.0,0.0,1.0,120.25,0.0,1.75,0.0,2025-02-05 22:14:38
1,2025-02-05 16:53:30,2025-02-05 17:26:32,1.0,10.5,1.0,N,138,107,1,43.6,12.5,0.5,8.64,0.0,1.0,66.24,2.5,1.75,0.75,2025-02-05 16:53:30
2,2025-02-05 13:57:41,2025-02-05 14:58:32,1.0,13.2,1.0,N,132,155,2,66.0,0.0,0.5,0.0,0.0,1.0,69.25,0.0,1.75,0.0,2025-02-05 13:57:41
2,2025-02-05 21:53:18,2025-02-05 22:26:24,1.0,17.4,2.0,N,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75,2025-02-05 21:53:18
1,2025-02-05 16:12:38,2025-02-05 16:52:19,1.0,10.0,1.0,N,234,138,1,42.9,10.75,0.5,5.0,6.94,1.0,67.09,2.5,0.0,0.75,2025-02-05 16:12:38
2,2025-02-05 17:35:53,2025-02-05 18:07:58,,0.0,,,90,138,0,50.15,0.0,0.5,1.0,6.94,1.0,62.84,,,0.75,2025-02-05 17:35:53
2,2025-02-05 11:31:36,2025-02-05 11:57:25,1.0,8.57,1.0,N,138,186,1,39.4,5.0,0.5,11.22,6.94,1.0,69.06,2.5,1.75,0.75,2025-02-05 11:31:36
1,2025-02-05 19:44:39,2025-02-05 20:09:05,1.0,9.6,1.0,N,138,68,1,40.1,12.5,0.5,9.16,6.94,1.0,70.2,2.5,1.75,0.75,2025-02-05 19:44:39
1,2025-02-05 12:17:43,2025-02-05 12:28:23,2.0,3.7,1.0,N,132,132,2,18.4,1.75,0.5,0.0,0.0,1.0,21.65,0.0,1.75,0.0,2025-02-05 12:17:43
2,2025-02-05 19:54:17,2025-02-05 20:12:24,1.0,6.46,1.0,N,132,216,2,-28.2,-2.5,-0.5,0.0,0.0,-1.0,-33.95,0.0,-1.75,0.0,2025-02-05 19:54:17
1,2025-02-05 14:06:54,2025-02-05 14:46:19,1.0,10.1,1.0,N,148,138,1,49.2,8.25,0.5,10.0,0.0,1.0,68.95,2.5,0.0,0.75,2025-02-05 14:06:54
1,2025-02-05 17:14:16,2025-02-05 17:46:47,1.0,9.5,1.0,N,138,230,1,44.3,12.5,0.5,16.3,6.94,1.0,81.54,2.5,1.75,0.75,2025-02-05 17:14:16
2,2025-02-05 21:18:44,2025-02-05 21:45:48,2.0,16.89,2.0,N,132,162,1,70.0,0.0,0.5,16.0,6.94,1.0,99.44,2.5,1.75,0.75,2025-02-05 21:18:44
2,2025-02-05 12:49:26,2025-02-05 13:15:17,1.0,13.46,1.0,N,88,138,1,52.7,5.0,0.5,13.73,6.94,1.0,83.12,2.5,0.0,0.75,2025-02-05 12:49:26
1,2025-02-05 18:11:03,2025-02-05 18:59:02,2.0,23.4,1.0,N,132,241,3,85.6,4.25,0.5,0.0,6.94,1.0,98.29,0.0,1.75,0.0,2025-02-05 18:11:03
2,2025-02-05 16:02:34,2025-02-05 16:38:11,1.0,9.51,1.0,N,138,230,4,-43.6,-5.0,-0.5,0.0,-6.94,-1.0,-62.04,-2.5,-1.75,-0.75,2025-02-05 16:02:34
2,2025-02-05 05:14:45,2025-02-05 05:41:47,1.0,19.93,1.0,N,132,93,2,-73.7,-1.0,-0.5,0.0,0.0,-1.0,-77.95,0.0,-1.75,0.0,2025-02-05 05:14:45
1,2025-02-05 23:23:37,2025-02-06 00:04:22,1.0,18.1,2.0,N,132,163,1,70.0,5.0,0.5,10.0,6.94,1.0,93.44,2.5,1.75,0.75,2025-02-05 23:23:37
2,2025-02-05 15:28:11,2025-02-05 16:11:52,1.0,6.42,1.0,N,138,142,1,42.9,5.0,0.5,13.6,0.0,1.0,68.0,2.5,1.75,0.75,2025-02-05 15:28:11
2,2025-02-05 19:56:42,2025-02-05 20:24:59,1.0,11.67,1.0,N,132,129,2,47.1,2.5,0.5,0.0,0.0,1.0,52.85,0.0,1.75,0.0,2025-02-05 19:56:42
2,2025-02-05 12:18:24,2025-02-05 12:37:48,1.0,8.39,1.0,N,132,93,4,35.2,0.0,0.5,0.0,0.0,1.0,38.45,0.0,1.75,0.0,2025-02-05 12:18:24
2,2025-02-05 18:29:33,2025-02-05 19:24:47,1.0,19.87,2.0,N,132,141,1,70.0,5.0,0.5,17.19,6.94,1.0,104.88,2.5,1.75,0.0,2025-02-05 18:29:33
1,2025-02-05 06:03:56,2025-02-05 06:41:35,1.0,16.9,2.0,N,132,233,1,70.0,5.0,0.5,16.7,6.94,1.0,100.14,2.5,1.75,0.75,2025-02-05 06:03:56
2,2025-02-05 07:20:15,2025-02-05 08:38:46,1.0,17.73,2.0,N,132,148,1,70.0,0.0,0.5,15.3,0.0,1.0,91.8,2.5,1.75,0.75,2025-02-05 07:20:15
1,2025-02-05 17:37:35,2025-02-05 18:24:45,,10.7,,,138,25,0,48.5,9.25,0.5,8.88,0.0,1.0,68.13,,,0.0,2025-02-05 17:37:35
2,2025-02-05 04:00:38,2025-02-05 04:19:23,,10.87,,,211,138,0,37.67,0.0,0.5,8.48,0.0,1.0,50.9,,,0.75,2025-02-05 04:00:38
2,2025-02-05 14:19:43,2025-02-05 15:16:18,3.0,17.76,2.0,N,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75,2025-02-05 14:19:43
2,2025-02-05 04:18:57,2025-02-05 04:47:02,1.0,17.38,2.0,N,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75,2025-02-05 04:18:57
2,2025-02-05 21:07:05,2025-02-05 21:36:12,1.0,16.01,1.0,N,132,255,1,61.1,1.0,0.5,12.72,0.0,1.0,78.07,0.0,1.75,0.0,2025-02-05 21:07:05
2,2025-02-05 15:48:52,2025-02-05 16:55:17,1.0,10.6,1.0,N,138,61,1,63.2,5.0,0.5,14.29,0.0,1.0,85.74,0.0,1.75,0.0,2025-02-05 15:48:52
2,2025-02-05 20:49:43,2025-02-05 21:25:22,1.0,19.32,2.0,N,132,263,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0,2025-02-05 20:49:43
2,2025-02-05 19:13:54,2025-02-05 19:31:39,1.0,9.6,1.0,N,138,107,1,37.3,7.5,0.5,11.3,6.94,1.0,69.54,2.5,1.75,0.75,2025-02-05 19:13:54
2,2025-02-05 22:43:15,2025-02-05 23:05:12,1.0,13.36,1.0,N,138,225,1,51.3,6.0,0.5,17.64,0.0,1.0,78.19,0.0,1.75,0.0,2025-02-05 22:43:15
2,2025-02-05 16:41:59,2025-02-05 17:07:11,1.0,8.87,1.0,N,138,247,2,38.0,7.5,0.5,0.0,6.94,1.0,55.69,0.0,1.75,0.0,2025-02-05 16:41:59
2,2025-02-05 20:55:02,2025-02-05 21:02:30,1.0,4.03,1.0,N,132,10,1,17.0,1.0,0.5,4.25,0.0,1.0,25.5,0.0,1.75,0.0,2025-02-05 20:55:02
2,2025-02-05 20:36:40,2025-02-05 20:43:18,1.0,3.3,1.0,N,138,223,1,14.2,6.0,0.5,4.34,0.0,1.0,27.79,0.0,1.75,0.0,2025-02-05 20:36:40
2,2025-02-05 09:13:47,2025-02-05 09:54:25,1.0,8.44,1.0,N,138,107,1,44.3,5.0,0.5,12.55,6.94,1.0,75.29,2.5,1.75,0.75,2025-02-05 09:13:47
2,2025-02-05 13:20:14,2025-02-05 13:44:40,1.0,8.01,5.0,N,138,236,4,0.6,5.0,0.0,0.0,6.94,1.0,18.54,2.5,1.75,0.75,2025-02-05 13:20:14
2,2025-02-05 15:20:03,2025-02-05 16:11:54,1.0,9.87,1.0,Y,138,43,1,55.5,5.0,0.5,14.44,6.94,1.0,88.38,2.5,1.75,0.75,2025-02-05 15:20:03
2,2025-02-05 16:38:49,2025-02-05 16:46:32,1.0,3.09,1.0,N,132,132,4,14.2,2.5,0.5,0.0,0.0,1.0,19.95,0.0,1.75,0.0,2025-02-05 16:38:49
2,2025-02-05 08:33:21,2025-02-05 09:38:36,5.0,27.32,2.0,N,132,24,1,70.0,0.0,0.5,16.04,6.94,1.0,96.23,0.0,1.75,0.0,2025-02-05 08:33:21
2,2025-02-05 17:10:44,2025-02-05 17:55:52,1.0,18.82,2.0,N,132,263,1,70.0,5.0,0.5,17.19,6.94,1.0,104.88,2.5,1.75,0.0,2025-02-05 17:10:44
1,2025-02-05 14:23:11,2025-02-05 14:58:49,,10.3,,,237,138,0,47.8,5.0,0.5,12.89,6.94,1.0,77.38,,,0.75,2025-02-05 14:23:11
2,2025-02-05 11:01:55,2025-02-05 11:30:32,1.0,10.36,1.0,N,138,162,4,-41.5,-5.0,-0.5,0.0,-6.94,-1.0,-59.94,-2.5,-1.75,-0.75,2025-02-05 11:01:55
2,2025-02-05 15:50:20,2025-02-05 16:32:03,1.0,10.05,1.0,N,68,138,1,47.1,5.0,0.5,12.76,6.94,1.0,76.55,2.5,0.0,0.75,2025-02-05 15:50:20
2,2025-02-05 16:51:45,2025-02-05 17:46:55,2.0,18.14,2.0,N,132,90,1,70.0,5.0,0.5,17.34,6.94,1.0,105.78,2.5,1.75,0.75,2025-02-05 16:51:45
2,2025-02-05 13:08:32,2025-02-05 13:54:19,1.0,11.87,1.0,N,230,138,1,58.3,5.0,0.5,13.0,6.94,1.0,87.99,2.5,0.0,0.75,2025-02-05 13:08:32
2,2025-02-05 11:21:51,2025-02-05 12:02:56,2.0,16.89,2.0,N,163,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75,2025-02-05 11:21:51
2,2025-02-05 08:55:58,2025-02-05 09:54:39,2.0,16.06,2.0,N,132,170,1,70.0,0.0,0.5,16.69,6.94,1.0,100.13,2.5,1.75,0.75,2025-02-05 08:55:58
1,2025-02-05 09:22:29,2025-02-05 10:05:20,1.0,19.0,2.0,N,236,132,1,70.0,2.5,0.5,16.15,6.94,1.0,97.09,2.5,0.0,0.0,2025-02-05 09:22:29
2,2025-02-05 12:38:57,2025-02-05 12:58:17,1.0,7.03,1.0,N,138,74,1,30.3,5.0,0.5,4.55,6.94,1.0,50.04,0.0,1.75,0.0,2025-02-05 12:38:57
2,2025-02-05 23:59:14,2025-02-06 00:15:38,1.0,7.53,1.0,N,138,145,1,31.0,6.0,0.5,5.0,0.0,1.0,45.25,0.0,1.75,0.0,2025-02-05 23:59:14
2,2025-02-05 23:38:29,2025-02-05 23:51:01,1.0,1.76,1.0,N,138,129,1,12.8,6.0,0.5,4.06,0.0,1.0,26.11,0.0,1.75,0.0,2025-02-05 23:38:29
1,2025-02-05 21:38:10,2025-02-05 22:09:17,1.0,15.2,1.0,N,132,146,1,59.0,2.75,0.5,12.65,0.0,1.0,75.9,0.0,1.75,0.0,2025-02-05 21:38:10
2,2025-02-05 08:15:55,2025-02-05 08:31:42,,9.94,,,148,138,0,40.72,0.0,0.5,9.09,0.0,1.0,54.56,,,0.75,2025-02-05 08:15:55
2,2025-02-05 07:24:07,2025-02-05 07:44:51,2.0,8.87,1.0,N,132,265,1,35.9,0.0,0.5,11.0,0.0,1.0,50.15,0.0,1.75,0.0,2025-02-05 07:24:07
2,2025-02-05 12:15:48,2025-02-05 12:35:36,1.0,8.54,1.0,N,138,236,1,35.2,5.0,0.5,10.58,6.94,1.0,63.47,2.5,1.75,0.0,2025-02-05 12:15:48
2,2025-02-05 20:14:36,2025-02-05 20:51:38,1.0,17.72,2.0,N,132,186,1,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-05 20:14:36
1,2025-02-05 17:58:34,2025-02-05 18:21:40,1.0,9.3,1.0,N,138,229,1,36.6,12.5,0.5,11.5,6.94,1.0,69.04,2.5,1.75,0.75,2025-02-05 17:58:34
2,2025-02-05 14:58:33,2025-02-05 15:10:23,1.0,4.62,1.0,N,138,56,2,20.5,5.0,0.5,0.0,0.0,1.0,28.75,0.0,1.75,0.0,2025-02-05 14:58:33
2,2025-02-05 12:36:29,2025-02-05 13:23:32,2.0,15.8,2.0,N,237,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.0,2.5,0.0,0.0,2025-02-05 12:36:29
1,2025-02-05 19:56:12,2025-02-05 20:33:26,1.0,18.1,2.0,N,132,234,1,70.0,10.0,0.5,15.0,6.94,1.0,103.44,2.5,1.75,0.75,2025-02-05 19:56:12
2,2025-02-05 14:55:18,2025-02-05 15:47:34,1.0,16.99,2.0,N,132,100,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-05 14:55:18
1,2025-02-05 18:02:35,2025-02-05 18:25:39,1.0,8.7,1.0,N,138,162,1,36.6,12.5,0.5,11.5,6.94,1.0,69.04,2.5,1.75,0.75,2025-02-05 18:02:35
2,2025-02-05 15:30:39,2025-02-05 15:54:31,1.0,6.72,1.0,N,163,138,1,31.0,5.0,0.5,10.19,0.0,1.0,50.94,2.5,0.0,0.75,2025-02-05 15:30:39
2,2025-02-05 20:52:13,2025-02-05 21:33:51,2.0,18.87,2.0,N,132,231,1,70.0,0.0,0.5,11.48,0.0,1.0,87.98,2.5,1.75,0.75,2025-02-05 20:52:13
2,2025-02-05 10:44:18,2025-02-05 11:20:41,1.0,16.3,2.0,N,170,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75,2025-02-05 10:44:18
2,2025-02-05 15:13:27,2025-02-05 16:26:50,1.0,20.52,2.0,N,132,162,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-05 15:13:27
2,2025-02-05 11:52:10,2025-02-05 12:10:14,1.0,6.7,1.0,N,132,265,1,28.9,0.0,0.5,6.08,0.0,1.0,38.23,0.0,1.75,0.0,2025-02-05 11:52:10
2,2025-02-05 22:40:55,2025-02-05 22:54:36,3.0,5.05,1.0,N,132,139,1,21.9,1.0,0.5,0.0,0.0,1.0,26.15,0.0,1.75,0.0,2025-02-05 22:40:55
2,2025-02-05 18:47:53,2025-02-05 19:21:37,1.0,13.96,1.0,N,132,89,1,56.2,2.5,0.5,15.05,0.0,1.0,77.0,0.0,1.75,0.0,2025-02-05 18:47:53
2,2025-02-05 14:45:40,2025-02-05 15:23:37,1.0,14.45,4.0,N,132,265,1,62.5,0.0,0.5,12.8,0.0,1.0,78.55,0.0,1.75,0.0,2025-02-05 14:45:40
2,2025-02-05 11:45:36,2025-02-05 12:13:38,1.0,9.27,1.0,N,138,186,1,42.2,5.0,0.5,11.78,6.94,1.0,72.42,2.5,1.75,0.75,2025-02-05 11:45:36
2,2025-02-05 18:24:07,2025-02-05 18:51:25,1.0,8.41,1.0,N,138,164,1,38.0,7.5,0.5,6.0,6.94,1.0,64.94,2.5,1.75,0.75,2025-02-05 18:24:07
2,2025-02-05 22:52:44,2025-02-05 22:52:49,1.0,0.01,1.0,N,132,132,2,-3.0,-1.0,-0.5,0.0,0.0,-1.0,-7.25,0.0,-1.75,0.0,2025-02-05 22:52:44
2,2025-02-05 18:58:35,2025-02-05 19:42:17,1.0,18.31,1.0,N,132,97,1,72.3,2.5,0.5,10.0,0.0,1.0,88.05,0.0,1.75,0.0,2025-02-05 18:58:35
1,2025-02-05 06:38:14,2025-02-05 06:50:49,1.0,4.5,1.0,N,132,218,2,19.1,1.75,0.5,0.0,0.0,1.0,22.35,0.0,1.75,0.0,2025-02-05 06:38:14
2,2025-02-05 16:21:16,2025-02-05 16:58:05,1.0,9.83,1.0,N,138,65,1,43.6,7.5,0.5,10.52,0.0,1.0,64.87,0.0,1.75,0.0,2025-02-05 16:21:16
2,2025-02-05 18:46:32,2025-02-05 19:31:15,1.0,16.8,2.0,N,162,132,1,70.0,5.0,0.5,17.19,6.94,1.0,103.88,2.5,0.0,0.75,2025-02-05 18:46:32
2,2025-02-05 21:31:00,2025-02-05 21:56:22,1.0,10.02,1.0,N,138,142,1,41.5,6.0,0.5,5.0,6.94,1.0,65.19,2.5,1.75,0.0,2025-02-05 21:31:00
1,2025-02-05 15:37:46,2025-02-05 16:17:27,1.0,10.1,1.0,N,186,138,1,47.1,8.25,0.5,12.75,6.94,1.0,76.54,2.5,0.0,0.75,2025-02-05 15:37:46
2,2025-02-05 21:37:00,2025-02-05 21:51:30,1.0,8.58,1.0,N,138,164,2,33.8,6.0,0.5,0.0,6.94,1.0,53.24,2.5,1.75,0.75,2025-02-05 21:37:00
2,2025-02-05 14:59:50,2025-02-05 15:58:52,2.0,23.5,2.0,N,132,261,1,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-05 14:59:50
1,2025-02-05 23:33:05,2025-02-05 23:52:08,1.0,9.6,1.0,N,138,232,1,35.2,11.0,0.5,5.0,0.0,1.0,52.7,2.5,1.75,0.75,2025-02-05 23:33:05
2,2025-02-05 20:46:57,2025-02-05 21:17:31,1.0,10.59,1.0,N,132,61,1,45.0,1.0,0.5,7.39,0.0,1.0,56.64,0.0,1.75,0.0,2025-02-05 20:46:57
2,2025-02-05 19:38:28,2025-02-05 19:39:45,1.0,0.36,2.0,N,132,132,1,70.0,5.0,0.5,5.96,6.94,1.0,91.15,0.0,1.75,0.0,2025-02-05 19:38:28
2,2025-02-05 22:24:57,2025-02-05 22:46:03,1.0,8.61,1.0,N,138,161,1,36.6,6.0,0.5,13.57,6.94,1.0,69.61,2.5,1.75,0.75,2025-02-05 22:24:57
2,2025-02-05 14:55:55,2025-02-05 16:06:27,2.0,12.0,1.0,N,132,181,3,-70.2,0.0,-0.5,0.0,0.0,-1.0,-73.45,0.0,-1.75,0.0,2025-02-05 14:55:55
2,2025-02-05 20:43:55,2025-02-05 21:01:50,1.0,8.56,1.0,N,138,236,1,34.5,6.0,0.5,6.81,6.94,1.0,60.0,2.5,1.75,0.0,2025-02-05 20:43:55
1,2025-02-05 23:18:26,2025-02-05 23:41:11,1.0,9.0,1.0,N,138,48,1,37.3,11.0,0.5,14.2,6.94,1.0,70.94,2.5,1.75,0.75,2025-02-05 23:18:26
1,2025-02-05 21:07:14,2025-02-05 21:52:09,1.0,19.0,2.0,N,132,125,1,70.0,5.0,0.5,16.7,6.94,1.0,100.14,2.5,1.75,0.75,2025-02-05 21:07:14
1,2025-02-05 21:38:34,2025-02-05 22:06:42,1.0,18.0,2.0,N,132,161,1,70.0,5.0,0.5,16.65,6.94,1.0,100.09,2.5,1.75,0.75,2025-02-05 21:38:34
2,2025-02-05 12:15:48,2025-02-05 12:49:18,1.0,11.2,1.0,N,138,142,1,49.9,5.0,0.5,13.67,6.94,1.0,82.01,2.5,1.75,0.75,2025-02-05 12:15:48
2,2025-02-05 20:33:08,2025-02-05 21:09:14,1.0,17.59,2.0,N,132,68,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-05 20:33:08
2,2025-02-05 15:51:10,2025-02-05 16:55:37,1.0,18.77,1.0,N,132,33,1,80.7,0.0,0.5,16.44,0.0,1.0,100.39,0.0,1.75,0.0,2025-02-05 15:51:10
1,2025-02-05 07:40:16,2025-02-05 08:37:56,2.0,17.9,5.0,N,230,132,1,90.0,0.75,0.0,18.35,0.0,1.0,110.1,0.0,0.0,0.75,2025-02-05 07:40:16
2,2025-02-05 15:10:46,2025-02-05 16:15:08,1.0,19.22,2.0,N,132,236,1,70.0,0.0,0.5,20.23,6.94,1.0,102.92,2.5,1.75,0.0,2025-02-05 15:10:46
2,2025-02-05 15:38:37,2025-02-05 16:49:12,1.0,17.46,2.0,N,132,230,1,70.0,0.0,0.5,10.0,6.94,1.0,93.44,2.5,1.75,0.75,2025-02-05 15:38:37
2,2025-02-05 23:45:06,2025-02-06 00:08:31,1.0,9.53,1.0,N,138,239,1,40.1,6.0,0.5,11.41,6.94,1.0,70.2,2.5,1.75,0.0,2025-02-05 23:45:06
2,2025-02-05 20:30:25,2025-02-05 21:07:18,3.0,17.88,2.0,N,132,48,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-05 20:30:25
